GameID,Team,Season,FT%,FTM,FTA,FG%,FGM,FGA,3Point%,3PM,3PA,SecondChancePts,Assists,Rebounds,BenchPoints,FastbreakPts,PointsinthePaint,PointsOffTurnovers,Turnovers,LargestLead,TimeofLargestLead,LeadChanges,Ties,FirstQtr,SecondQtr,ThirdQtr,FourthQtr,TotalPoints,Win,Home
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_b12w.xml?view=teamstats,McMaster,2014-15,0.6,15,25,0.397,29,73,0.37,10,27,14,13,38,36,,,10,11,32,4th -- 01:39,3,2,15,23,23,22,83,1,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_b12w.xml?view=teamstats,Nipissing,2014-15,0.75,6,8,0.4,22,55,0.25,3,12,8,15,29,28,,,10,23,7,1st -- 05:43,3,2,17,0,24,12,53,0,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_h6eo.xml?view=teamstats,Waterloo,2014-15,0.8,16,20,0.29,18,62,0.091,2,22,6,3,34,7,0,24,21,18,2,1st -- 09:20,1,0,11,15,10,18,54,0,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_h6eo.xml?view=teamstats,Western,2014-15,0.739,17,23,0.387,24,62,0.286,6,21,12,10,45,18,0,30,14,15,23,4th -- 08:54,1,0,23,14,21,13,71,1,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_iuil.xml?view=teamstats,Algoma,2014-15,0.913,21,23,0.348,24,69,0.231,6,26,9,8,26,75,,,14,12,5,1st -- 07:48,3,2,18,15,17,25,75,0,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_iuil.xml?view=teamstats,Toronto,2014-15,0.655,19,29,0.508,33,65,0.417,10,24,18,11,45,95,,,12,14,26,4th -- 09:26,3,2,26,16,29,24,95,1,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_rck0.xml?view=teamstats,Laurier,2014-15,0.625,20,32,0.403,29,72,0.333,9,27,17,19,45,32,0,18,12,18,,,0,1,15,19,22,31,87,0,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_rck0.xml?view=teamstats,Windsor,2014-15,0.632,24,38,0.485,32,66,0.4,6,15,7,19,42,17,0,48,25,13,,,0,1,29,25,16,24,94,1,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_yg1v.xml?view=teamstats,Guelph,2014-15,0.8,16,20,0.343,23,67,0.222,6,27,5,11,26,39,2,18,15,12,,,0,0,13,17,20,18,68,0,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_yg1v.xml?view=teamstats,Ottawa,2014-15,0.838,31,37,0.6,30,50,0.579,11,19,16,16,42,23,4,24,21,12,,,0,0,27,25,27,23,102,1,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150121_4owp.xml?view=teamstats,Guelph,2014-15,0.75,21,28,0.478,32,67,0.269,7,26,11,16,35,38,,,29,11,,,0,0,28,23,26,15,92,1,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150121_4owp.xml?view=teamstats,Waterloo,2014-15,0.571,12,21,0.373,22,59,0.2,4,20,4,9,29,17,,,6,20,,,0,0,12,16,22,10,60,0,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_7kl6.xml?view=teamstats,Ottawa,2014-15,0.742,23,31,0.431,28,65,0.367,11,30,13,6,35,12,0,30,13,12,,,0,2,28,14,21,27,90,1,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_7kl6.xml?view=teamstats,Western,2014-15,0.714,20,28,0.526,30,57,0.167,2,12,0,17,31,13,0,48,14,14,,,0,2,18,20,22,22,82,0,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_h6xo.xml?view=teamstats,Ryerson,2014-15,0.739,17,23,0.53,35,66,0.444,12,27,21,16,38,99,,,45,19,27,4th -- 03:23,6,1,21,31,24,23,99,1,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_h6xo.xml?view=teamstats,York,2014-15,0.786,22,28,0.382,21,55,0.37,10,27,6,11,24,74,,,11,25,3,1st -- 06:39,6,1,19,21,15,19,74,0,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_hswl.xml?view=teamstats,Laurentian,2014-15,0.789,15,19,0.433,26,60,0.318,7,22,6,14,26,2,,,26,17,13,3rd -- 08:34,1,0,21,17,19,17,74,1,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_hswl.xml?view=teamstats,Nipissing,2014-15,0.6,12,20,0.421,24,57,0.267,4,15,12,17,32,27,,,14,22,4,1st -- 08:53,1,0,13,15,22,14,64,0,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_hzf6.xml?view=teamstats,Queen's,2014-15,0.786,22,28,0.433,26,60,0.364,8,22,3,11,40,2,,,3,12,2,3rd -- 02:53,5,3,15,20,19,28,82,1,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_hzf6.xml?view=teamstats,Toronto,2014-15,0.556,10,18,0.405,30,74,0.267,4,15,4,5,42,2,,,6,9,14,1st -- 01:58,5,3,29,11,12,22,74,0,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_tctk.xml?view=teamstats,Carleton,2014-15,0.714,10,14,0.379,25,66,0.423,11,26,5,12,35,8,0,8,11,9,7,4th -- 06:17,12,7,18,19,14,20,71,0,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_tctk.xml?view=teamstats,Windsor,2014-15,0.517,15,29,0.417,25,60,0.31,9,29,14,15,50,11,0,16,6,10,11,1st -- 04:32,12,7,19,15,15,25,74,1,1
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_xp0b.xml?view=teamstats,Algoma,2014-15,0.8,12,15,0.324,23,71,0.231,6,26,14,6,32,24,,,7,11,3,1st -- 08:30,9,10,14,18,19,13,64,0,0
http://oua.ca/sports/mbkb/2014-15/boxscores/20150123_xp0b.xml?view=teamstats,Lakehead,2014-15,0.778,21,27,0.423,22,52,0.474,9,19,13,11,38,33,,,9,14,10,4th -- 00:21,9,10,16,16,20,22,74,1,1
