GameID,Team,Season,FT%Diff,FTMDiff,FTADiff,FG%Diff,FGMDiff,FGADiff,3Point%Diff,3PMDiff,3PADiff,SecondChancePtsDiff,AssistsDiff,ReboundsDiff,BenchPointsDiff,FastbreakPtsDiff,PointsinthePaintDiff,PointsOffTurnoversDiff,TurnoversDiff,LargestLeadDiff,TimeofLargestLead,LeadChanges,Ties,FirstQtr,SecondQtr,ThirdQtr,FourthQtr,TotalPoints,Win,Home
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_kzy2.xml?view=teamstats,Windsor,2017-18,0.227,6,4,-0.099,-9,-4,-0.3,-8,3,-9,-6,-6,8,,,-3,3,-19,1st -- 09:42,1,0,24,25,22,13,84,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_nz13.xml?view=teamstats,Guelph,2017-18,-0.321,-5,1,-0.04,-3,0,-0.076,0,3,-4,-12,-13,3,,,8,-8,-9,1st -- 02:52,13,9,20,20,20,16,76,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_nz13.xml?view=teamstats,Waterloo,2017-18,0.321,5,-1,0.04,3,0,0.076,0,-3,4,12,13,-3,,,-8,8,9,4th -- 01:07,13,9,23,18,20,26,87,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_qjxo.xml?view=teamstats,Carleton,2017-18,-0.182,-6,-5,0.07,12,18,-0.083,1,10,5,5,6,-1,,,7,-3,18,4th -- 05:21,1,0,15,24,15,24,78,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_qjxo.xml?view=teamstats,Nipissing,2017-18,0.182,6,5,-0.07,-12,-18,0.083,-1,-10,-5,-5,-6,1,,,-7,3,-18,1st -- 07:04,1,0,9,21,13,16,59,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_wj6s.xml?view=teamstats,Laurentian,2017-18,-0.032,2,3,-0.0489999999999999,-3,0,-0.038,-5,-9,-13,8,11,-2,,,-8,1,-4,2nd -- 05:45,11,6,19,24,20,27,90,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_wj6s.xml?view=teamstats,Ottawa,2017-18,0.032,-2,-3,0.0489999999999999,3,0,0.038,5,9,13,-8,-11,2,,,8,-1,4,4th -- 03:42,11,6,19,23,25,32,99,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_3tcv.xml?view=teamstats,Carleton,2017-18,0.082,2,1,0.067,16,24,0.029,7,16,17,11,8,14,,,30,-15,,,0,0,30,20,24,27,101,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_3tcv.xml?view=teamstats,Laurentian,2017-18,-0.082,-2,-1,-0.067,-16,-24,-0.029,-7,-16,-17,-11,-8,-14,,,-30,15,,,0,0,7,18,13,22,60,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_9b3z.xml?view=teamstats,Brock,2017-18,-0.0289999999999999,0,1,0.159,15,12,0.033,-3,-8,1,13,9,-8,0,0,17,-9,26,4th -- 01:34,7,5,17,16,25,31,89,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_9b3z.xml?view=teamstats,Lakehead,2017-18,0.0289999999999999,0,-1,-0.159,-15,-12,-0.033,3,8,-1,-13,-9,8,0,0,-17,9,-26,1st -- 01:04,7,5,19,7,18,18,62,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_j2or.xml?view=teamstats,McMaster,2017-18,-0.00800000000000001,4,6,0.084,1,-11,0.195,6,5,-7,9,2,-14,7,-10,8,4,17,3rd -- 00:58,1,2,24,22,24,24,94,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_j2or.xml?view=teamstats,Western,2017-18,0.00800000000000001,-4,-6,-0.084,-1,11,-0.195,-6,-5,7,-9,-2,14,-7,10,-8,-4,-17,2nd -- 09:19,1,2,22,14,16,30,82,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_lni6.xml?view=teamstats,Algoma,2017-18,-0.092,4,7,-0.047,-3,1,0.099,-1,-12,11,7,11,4,,,0,1,-7,1st -- 06:21,5,3,20,17,17,26,80,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_lni6.xml?view=teamstats,Windsor,2017-18,0.092,-4,-7,0.047,3,-1,-0.099,1,12,-11,-7,-11,-4,,,0,-1,7,4th -- 09:33,5,3,21,18,25,19,83,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_nw5y.xml?view=teamstats,Queen's,2017-18,-0.085,-5,-5,-0.084,-2,10,0.00900000000000001,1,2,-1,1,-4,-8,0,-4,-3,-3,-16,--,0,2,15,20,14,29,78,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_nw5y.xml?view=teamstats,Ryerson,2017-18,0.085,5,5,0.084,2,-10,-0.00900000000000001,-1,-2,1,-1,4,8,0,4,3,3,16,4th -- 09:36,0,2,20,21,22,23,86,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_owrd.xml?view=teamstats,Toronto,2017-18,0.186,21,20,-0.125,-6,4,-0.252,-4,8,1,-3,-8,7,,,12,-14,-21,4th -- 00:00,3,2,13,12,23,32,80,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_owrd.xml?view=teamstats,York,2017-18,-0.186,-21,-20,0.125,6,-4,0.252,4,-8,-1,3,8,-7,,,-12,14,21,3rd -- 04:38,3,2,22,18,21,14,75,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_sibt.xml?view=teamstats,Nipissing,2017-18,0.188,5,4,-0.126,-12,-9,-0.129,-6,-9,-2,-5,-12,-19,,,-10,1,-17,1st -- 03:25,1,0,23,9,14,14,60,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_sibt.xml?view=teamstats,Ottawa,2017-18,-0.188,-5,-4,0.126,12,9,0.129,6,9,2,5,12,19,,,10,-1,17,4th -- 00:46,1,0,17,22,20,26,85,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180211_rf4x.xml?view=teamstats,Guelph,2017-18,-0.243,4,14,-0.013,-8,-19,0.105,-2,-9,-3,-3,-7,11,,,-8,6,,,0,0,7,15,17,22,61,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180211_rf4x.xml?view=teamstats,Laurier,2017-18,0.243,-4,-14,0.013,8,19,-0.105,2,9,3,3,7,-11,,,8,-6,,,0,0,20,19,22,14,75,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180214_jzqu.xml?view=teamstats,Guelph,2017-18,-0.226,2,10,0.035,6,7,0.026,0,-1,1,-2,1,26,,,14,-7,,,0,1,24,26,24,26,100,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180214_jzqu.xml?view=teamstats,Waterloo,2017-18,0.226,-2,-10,-0.035,-6,-7,-0.026,0,1,-1,2,-1,-26,,,-14,7,,,0,1,15,20,21,30,86,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180214_yuhr.xml?view=teamstats,Brock,2017-18,0.317,5,2,0.252,17,2,0.098,2,-1,8,4,14,27,,,10,-2,42,4th -- 04:23,1,0,29,21,23,19,92,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180214_yuhr.xml?view=teamstats,Western,2017-18,-0.317,-5,-2,-0.252,-17,-2,-0.098,-2,1,-8,-4,-14,-27,,,-10,2,-42,1st -- 09:39,1,0,8,17,8,18,51,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_1ho9.xml?view=teamstats,Nipissing,2017-18,0.0840000000000001,9,12,-0.083,-12,-18,-0.068,-4,-10,-14,-1,-6,11,0,-22,-9,3,-24,1st -- 06:32,4,3,15,9,14,18,56,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_1ho9.xml?view=teamstats,Ryerson,2017-18,-0.0840000000000001,-9,-12,0.083,12,18,0.068,4,10,14,1,6,-11,0,22,9,-3,24,4th -- 02:16,4,3,18,17,15,25,75,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_1ie2.xml?view=teamstats,Carleton,2017-18,-0.102,-1,1,0.113,14,17,0.002,3,10,16,6,19,23,,,10,-5,31,4th -- 06:39,2,3,20,24,19,24,87,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_1ie2.xml?view=teamstats,York,2017-18,0.102,1,-1,-0.113,-14,-17,-0.002,-3,-10,-16,-6,-19,-23,,,-10,5,-31,1st -- 08:43,2,3,15,8,16,18,57,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_cb83.xml?view=teamstats,Laurentian,2017-18,0.076,2,1,0.076,0,-10,0.056,-5,-18,-2,-2,4,-16,3,10,-7,5,-1,3rd -- 01:32,12,7,18,21,20,18,77,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_cb83.xml?view=teamstats,Toronto,2017-18,-0.076,-2,-1,-0.076,0,10,-0.056,5,18,2,2,-4,16,-3,-10,7,-5,1,4th -- 08:13,12,7,20,19,19,22,80,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_gbcy.xml?view=teamstats,Algoma,2017-18,0.095,-2,-7,0.00800000000000001,1,1,-0.056,-2,-1,-2,-5,-7,-2,,,5,0,-12,1st -- 08:33,1,3,17,19,15,25,76,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_gbcy.xml?view=teamstats,McMaster,2017-18,-0.095,2,7,-0.00800000000000001,-1,-1,0.056,2,1,2,5,7,2,,,-5,0,12,4th -- 09:11,1,3,21,23,18,16,78,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_jsnc.xml?view=teamstats,Ottawa,2017-18,-0.284,-6,-2,0.02,5,7,-0.122,-1,3,1,0,-6,-24,,,1,-3,-5,4th -- 04:04,13,10,26,21,15,27,89,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_jsnc.xml?view=teamstats,Queen's,2017-18,0.284,6,2,-0.02,-5,-7,0.122,1,-3,-1,0,6,24,,,-1,3,5,4th -- 09:38,13,10,30,20,19,17,86,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_nuqq.xml?view=teamstats,Waterloo,2017-18,-0.251,-3,3,0.033,-1,-9,0.00800000000000001,-5,-15,5,-4,15,-16,,,-16,9,-5,3rd -- 06:36,14,4,14,24,23,20,81,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_nuqq.xml?view=teamstats,Windsor,2017-18,0.251,3,-3,-0.033,1,9,-0.00800000000000001,5,15,-5,4,-15,16,,,16,-9,5,2nd -- 09:12,14,4,22,15,23,31,91,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_y97n.xml?view=teamstats,Lakehead,2017-18,-0.357,1,6,-0.03,-10,-18,-0.085,2,11,0,0,-4,-18,,,-18,12,-20,2nd -- 08:51,4,5,19,13,12,28,72,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_y97n.xml?view=teamstats,Laurier,2017-18,0.357,-1,-6,0.03,10,18,0.085,-2,-11,0,0,4,18,,,18,-12,20,4th -- 05:39,4,5,18,19,28,24,89,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_1atk.xml?view=teamstats,Ottawa,2017-18,-0.357,0,9,0.162,13,5,-0.017,2,9,1,9,13,5,,,27,-6,,,0,0,24,21,23,14,82,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_1atk.xml?view=teamstats,York,2017-18,0.357,0,-9,-0.162,-13,-5,0.017,-2,-9,-1,-9,-13,-5,,,-27,6,,,0,0,12,12,17,13,54,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_aka7.xml?view=teamstats,Carleton,2017-18,0.168,1,-5,0.272,18,4,0.362,8,-2,7,15,21,29,,,10,-2,45,4th -- 04:20,6,2,23,22,31,21,97,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_aka7.xml?view=teamstats,Queen's,2017-18,-0.168,-1,5,-0.272,-18,-4,-0.362,-8,2,-7,-15,-21,-29,,,-10,2,-45,1st -- 08:04,6,2,15,11,16,10,52,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_dcyg.xml?view=teamstats,Laurentian,2017-18,0.011,-1,-2,-0.02,-2,-2,0.173,3,-2,3,-1,5,-4,2,-16,3,5,4,3rd -- 08:12,8,6,16,23,17,18,74,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_dcyg.xml?view=teamstats,Ryerson,2017-18,-0.011,1,2,0.02,2,2,-0.173,-3,2,-3,1,-5,4,-2,16,-3,-5,-4,2nd -- 05:06,8,6,15,20,15,26,76,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_enhz.xml?view=teamstats,Brock,2017-18,-0.159,-10,-9,-0.005,2,5,-0.082,-7,-11,0,-8,8,3,,,-9,1,-9,1st -- 01:56,1,0,22,17,16,28,83,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_enhz.xml?view=teamstats,Windsor,2017-18,0.159,10,9,0.005,-2,-5,0.082,7,11,0,8,-8,-3,,,9,-1,9,4th -- 00:00,1,0,12,38,19,27,96,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_gev9.xml?view=teamstats,Lakehead,2017-18,-0.078,-3,-3,-0.064,-7,-7,0.031,-2,-11,-11,-1,-13,-26,,,-10,7,-17,1st -- 04:54,1,1,13,15,19,8,55,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_gev9.xml?view=teamstats,Laurier,2017-18,0.078,3,3,0.064,7,7,-0.031,2,11,11,1,13,26,,,10,-7,17,4th -- 07:03,1,1,16,21,29,8,74,1,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_gjec.xml?view=teamstats,Nipissing,2017-18,-0.022,-11,-12,0.044,2,-2,-0.107,-5,-7,10,-3,7,12,11,16,-18,9,-10,1st -- 09:08,5,3,14,22,19,25,80,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_gjec.xml?view=teamstats,Toronto,2017-18,0.022,11,12,-0.044,-2,2,0.107,5,7,-10,3,-7,-12,-11,-16,18,-9,10,4th -- 00:12,5,3,22,18,15,37,92,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_qhp7.xml?view=teamstats,Algoma,2017-18,0.095,-2,-7,0.00800000000000001,1,1,-0.056,-2,-1,-2,-5,-7,-2,-2,-6,3,0,-12,1st -- 08:33,1,3,17,19,15,25,76,0,0
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_qhp7.xml?view=teamstats,McMaster,2017-18,-0.095,2,7,-0.00800000000000001,-1,-1,0.056,2,1,2,5,7,2,2,6,-3,0,12,4th -- 09:11,1,3,21,23,18,16,78,1,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_whws.xml?view=teamstats,Guelph,2017-18,-0.111,1,3,-0.175,-21,-20,-0.078,0,7,-6,-18,-12,-18,,,-20,10,-38,1st -- 05:54,1,4,17,18,12,9,56,0,1
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_whws.xml?view=teamstats,Western,2017-18,0.111,-1,-3,0.175,21,20,0.078,0,-7,6,18,12,18,,,20,-10,38,4th -- 01:31,1,4,27,15,31,24,97,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180920_4zrv.xml?view=teamstats,Lakehead,2018-19,-0.315,-5,3,-0.082,-1,11,0.001,3,10,-10,1,-6,-27,,,19,-7,-8,1st -- 05:38,6,9,25,20,11,28,84,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180920_4zrv.xml?view=teamstats,Regina,2018-19,0.315,5,-3,0.082,1,-11,-0.001,-3,-10,10,-1,6,27,,,-19,7,8,3rd -- 01:08,6,9,25,19,23,21,88,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180921_5quh.xml?view=teamstats,Lakehead,2018-19,-0.015,-5,-7,-0.102,0,16,-0.132,4,21,4,4,-13,-32,,,13,-10,-1,4th -- 07:34,4,1,18,29,24,15,86,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180921_5quh.xml?view=teamstats,Regina,2018-19,0.015,5,7,0.102,0,-16,0.132,-4,-21,-4,-4,13,32,,,-13,10,1,2nd -- 08:40,4,1,31,17,15,24,87,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180921_dwhj.xml?view=teamstats,Brebeuf,2018-19,0.324,13,15,-0.155,-11,-2,-0.181,-13,-20,-2,-10,-4,4,,,-7,-1,,,0,0,7,15,12,26,60,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180921_dwhj.xml?view=teamstats,Ottawa,2018-19,-0.324,-13,-15,0.155,11,2,0.181,13,20,2,10,4,-4,,,7,1,,,0,0,20,14,25,23,82,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180927_boge.xml?view=teamstats,Laurier,2018-19,-0.104,-13,-17,0.124,19,22,0.109,15,26,-3,17,-9,19,,,30,-19,,,0,0,36,33,22,21,112,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180927_boge.xml?view=teamstats,Memorial,2018-19,0.104,13,17,-0.124,-19,-22,-0.109,-15,-26,3,-17,9,-19,,,-30,19,,,0,0,13,23,18,18,72,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180927_v25y.xml?view=teamstats,Manitoba,2018-19,-0.114,-6,-6,-0.072,-7,-5,0.058,5,11,-26,-3,-21,-13,,,-5,4,,,0,0,11,17,19,24,71,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180927_v25y.xml?view=teamstats,Ryerson,2018-19,0.114,6,6,0.072,7,5,-0.058,-5,-11,26,3,21,13,,,5,-4,,,0,0,23,20,23,20,86,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_76nm.xml?view=teamstats,Concordia,2018-19,0.514,12,6,-0.042,0,7,-0.059,-4,-8,4,-2,8,-7,0,8,14,-4,1,2nd -- 05:27,5,5,14,13,14,23,64,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_76nm.xml?view=teamstats,Queen's,2018-19,-0.514,-12,-6,0.042,0,-7,0.059,4,8,-4,2,-8,7,0,-8,-14,4,-1,3rd -- 09:22,5,5,9,22,7,18,56,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_85xn.xml?view=teamstats,Lakehead,2018-19,0.161,6,6,0.042,5,5,-0.106,-3,1,9,-1,4,-12,,,10,-2,14,4th -- 00:36,6,5,24,12,24,20,80,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_85xn.xml?view=teamstats,Winnipeg,2018-19,-0.161,-6,-6,-0.042,-5,-5,0.106,3,-1,-9,1,-4,12,,,-10,2,-14,3rd -- 09:34,6,5,18,19,16,14,67,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_d27e.xml?view=teamstats,Dalhousie,2018-19,-0.00600000000000001,3,4,0.004,1,2,-0.186,-4,-2,7,-1,-1,-2,3,14,-9,1,-13,4th -- 02:18,5,2,9,17,16,24,66,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_d27e.xml?view=teamstats,Toronto,2018-19,0.00600000000000001,-3,-4,-0.004,-1,-2,0.186,4,2,-7,1,1,2,-3,-14,9,-1,13,2nd -- 07:52,5,2,16,21,15,13,65,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_dfzp.xml?view=teamstats,McMaster,2018-19,-0.0349999999999999,-14,-19,0.163,13,6,-0.054,1,7,-3,-1,12,-18,-1,18,-1,8,23,2nd -- 05:21,1,1,31,27,19,18,95,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_dfzp.xml?view=teamstats,Sheridan,2018-19,0.0349999999999999,14,19,-0.163,-13,-6,0.054,-1,-7,3,1,-12,18,1,-18,1,-8,-23,1st -- 09:15,1,1,16,21,25,20,82,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_gqwq.xml?view=teamstats,Carleton,2018-19,0.181,10,9,0.244,25,21,0.0850000000000001,10,15,8,14,21,64,0,2,28,-14,70,4th -- 03:33,0,0,34,32,36,23,125,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_gqwq.xml?view=teamstats,StFX,2018-19,-0.181,-10,-9,-0.244,-25,-21,-0.0850000000000001,-10,-15,-8,-14,-21,-64,0,-2,-28,14,-70,--,0,0,14,15,16,10,55,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_zwtp.xml?view=teamstats,Ryerson,2018-19,0.022,-13,-18,0.128,12,12,-0.085,0,7,-2,5,4,3,0,20,3,3,,,0,2,27,10,28,12,77,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_zwtp.xml?view=teamstats,Saskatchewan,2018-19,-0.022,13,18,-0.128,-12,-12,0.085,0,-7,2,-5,-4,-3,0,-20,-3,-3,,,0,2,17,14,18,17,66,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_9mfb.xml?view=teamstats,Lakehead,2018-19,-0.164,-5,-4,0.145,8,-8,0.03,3,8,9,4,6,5,,,1,5,19,3rd -- 04:10,1,0,25,19,19,12,75,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_9mfb.xml?view=teamstats,Winnipeg,2018-19,0.164,5,4,-0.145,-8,8,-0.03,-3,-8,-9,-4,-6,-5,,,-1,-5,-19,1st -- 09:43,1,0,12,16,20,13,61,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_ket6.xml?view=teamstats,Bishop's,2018-19,0.124,-5,-8,-0.187,-16,-8,-0.115,-4,-2,-5,-20,-12,-30,0,-4,-18,14,-41,--,0,0,7,20,23,16,66,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_ket6.xml?view=teamstats,Carleton,2018-19,-0.124,5,8,0.187,16,8,0.115,4,2,5,20,12,30,0,4,18,-14,41,4th -- 00:28,0,0,29,27,30,21,107,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_srxw.xml?view=teamstats,Dalhousie,2018-19,-0.277,-3,3,0.147,6,-8,0.137,1,-4,5,4,15,29,,,-7,11,10,2nd -- 00:30,2,4,17,17,17,19,70,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_srxw.xml?view=teamstats,York,2018-19,0.277,3,-3,-0.147,-6,8,-0.137,-1,4,-5,-4,-15,-29,,,7,-11,-10,1st -- 02:36,2,4,15,4,29,12,60,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_svqd.xml?view=teamstats,Algoma,2018-19,0.12,-2,-4,-0.026,5,13,0.089,4,5,13,-5,4,-14,,,6,-1,6,4th -- 00:25,10,9,13,26,13,29,81,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_svqd.xml?view=teamstats,Laurentian,2018-19,-0.12,2,4,0.026,-5,-13,-0.089,-4,-5,-13,5,-4,14,,,-6,1,-6,1st -- 06:07,10,9,14,20,18,17,69,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_zth8.xml?view=teamstats,Ryerson,2018-19,-0.0620000000000001,-7,-8,0.293,21,9,0.015,0,-1,5,12,22,34,4,40,15,-1,,,0,0,25,20,31,20,96,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180929_zth8.xml?view=teamstats,Victoria,2018-19,0.0620000000000001,7,8,-0.293,-21,-9,-0.015,0,1,-5,-12,-22,-34,-4,-40,-15,1,,,0,0,13,16,21,11,61,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_fqvn.xml?view=teamstats,Dalhousie,2018-19,0.095,4,3,0.088,2,-8,0.031,-4,-11,10,-6,22,26,-8,6,-15,14,14,3rd -- 09:15,1,3,27,29,15,12,83,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_fqvn.xml?view=teamstats,McMaster,2018-19,-0.095,-4,-3,-0.088,-2,8,-0.031,4,11,-10,6,-22,-26,8,-6,15,-14,-14,1st -- 07:53,1,3,19,20,22,18,79,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_xdor.xml?view=teamstats,Acadia,2018-19,-0.0379999999999999,-12,-13,-0.172,-19,-18,-0.333,-11,-5,-22,-17,-14,-59,0,-2,-21,14,-62,--,0,0,9,12,20,25,66,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_xdor.xml?view=teamstats,Carleton,2018-19,0.0379999999999999,12,13,0.172,19,18,0.333,11,5,22,17,14,59,0,2,21,-14,62,4th -- 02:52,0,0,30,37,25,35,127,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181004_ish5.xml?view=teamstats,Laurier,2018-19,-0.0469999999999999,8,13,0.076,14,24,0.133,6,20,7,13,15,12,,,18,-13,,,0,1,23,19,28,19,89,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181004_ish5.xml?view=teamstats,UPEI,2018-19,0.0469999999999999,-8,-13,-0.076,-14,-24,-0.133,-6,-20,-7,-13,-15,-12,,,-18,13,,,0,1,10,11,19,7,47,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_5sx1.xml?view=teamstats,Brock,2018-19,0.172,-3,-10,-0.071,-1,10,0.0,0,0,5,0,-10,-10,,,1,-4,-8,1st -- 09:09,7,7,17,14,24,17,72,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_5sx1.xml?view=teamstats,McGill,2018-19,-0.172,3,10,0.071,1,-10,0.0,0,0,-5,0,10,10,,,-1,4,8,4th -- 02:12,7,7,17,21,18,22,78,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_bdq2.xml?view=teamstats,UNBC,2018-19,-0.017,3,5,0.019,2,2,-0.09,-1,5,-3,-1,4,-19,7,6,3,-4,9,4th -- 04:09,12,3,17,14,22,18,71,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_bdq2.xml?view=teamstats,Windsor,2018-19,0.017,-3,-5,-0.019,-2,-2,0.09,1,-5,3,1,-4,19,-7,-6,-3,4,-9,3rd -- 05:45,12,3,11,19,18,17,65,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_n53l.xml?view=teamstats,Acadia,2018-19,0.221,9,7,-0.042,-5,-6,-0.12,-5,-6,6,-4,7,1,0,0,7,4,-2,3rd -- 09:28,10,6,11,23,14,20,68,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_n53l.xml?view=teamstats,Waterloo,2018-19,-0.221,-9,-7,0.042,5,6,0.12,5,6,-6,4,-7,-1,0,0,-7,-4,2,4th -- 01:25,10,6,14,16,18,26,74,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_r9h4.xml?view=teamstats,Alberta,2018-19,-0.127,-19,-22,0.182,15,7,0.025,-2,-9,5,2,6,-6,8,34,3,1,13,4th -- 02:30,4,1,23,12,23,23,81,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_r9h4.xml?view=teamstats,Toronto,2018-19,0.127,19,22,-0.182,-15,-7,-0.025,2,9,-5,-2,-6,6,-8,-34,-3,-1,-13,2nd -- 00:00,4,1,16,22,14,20,72,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_6f3t.xml?view=teamstats,Alberta,2018-19,-0.172,-2,2,0.15,10,2,-0.037,-3,-6,4,3,17,17,-2,30,-2,6,13,3rd -- 01:40,3,1,14,22,25,19,80,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_6f3t.xml?view=teamstats,McMaster,2018-19,0.172,2,-2,-0.15,-10,-2,0.037,3,6,-4,-3,-17,-17,2,-30,2,-6,-13,1st -- 05:09,3,1,17,12,15,21,65,0,1
