Game ID,2nd Chance Points Away,2nd Chance Points Home,3 Point % Away,3 Point % Home,3PM Away,3PA Away,3PM Home,3PA Home,Assists Away,Assists Home,Away,Bench Points Away,Bench Points Home,Fastbreak Points Away,Fastbreak Points Home,Field Goal % Away,Field Goal % Home,FGM Away,FGA Away,FGM Home,FGA Home,Free Throw % Away,Free Throw % Home,FTM Away,FTA Away,FTM Home,FTA Home,Home,Largest Lead Away,Largest Lead Home,Lead Changes,Loser,Loser 1st Qtr Pts,Loser 2nd Qtr Pts,Loser 3rd Qtr Pts,Loser 4th Qtr Pts,Loser OT Points,Loser Total Pts,Points in the Paint Away,Points in the Paint Home,Points off Turnovers Away,Points off Turnovers Home,Rebounds Away,Rebounds Home,Ties,Time of Largest Lead Away,Time of Largest Lead Home,Turnovers Away,Turnovers Home,Winner,Winner 1st Qtr Pts,Winner 2nd Qtr Pts,Winner 3rd Qtr Pts,Winner 4th Qtr Pts,Winner OT Points,Winner Total Pts,Season,Date
http://oua.ca/sports/mbkb/2015-16/boxscores/20151004_jkml.xml?view=teamstats,6,10,0.286,0.333,6,21,8,24,12,6,Carleton,19,36,0,0,0.463,0.373,31,67,22,59,0.632,0.811,12,19,30,37,Saskatchewan,9,5,10,Carleton,22,22,16,20,,80,46,20,13,11,35,33,10,1st -- 00:52,3rd -- 02:47,13,12,Saskatchewan,16,24,18,24,,82,2015-16,20151004
http://oua.ca/sports/mbkb/2015-16/boxscores/20151003_1sz5.xml?view=teamstats,15,9,0.48,0.2,12,25,3,15,21,7,UNBC,20,35,2,7,0.552,0.471,37,67,24,51,0.938,0.725,15,16,29,40,Guelph,31,2,1,Guelph,16,24,17,23,,80,46,38,28,30,40,20,1,3rd -- 02:34,1st -- 09:52,20,16,UNBC,33,15,35,18,,101,2015-16,20151003
http://oua.ca/sports/mbkb/2015-16/boxscores/20160115_5zno.xml?view=teamstats,3,6,0.421,0.273,8,19,6,22,15,13,Windsor,2,19,,,0.444,0.4,32,72,30,75,0.471,0.682,8,17,15,22,Guelph,10,11,8,Windsor,26,19,17,18,,80,,,21,12,38,46,3,2nd -- 07:41,1st -- 06:13,17,17,Guelph,20,17,27,17,,81,2015-16,20160115
http://oua.ca/sports/mbkb/2015-16/boxscores/20160123_3hse.xml?view=teamstats,8,8,0.324,0.333,11,34,9,27,16,16,Ottawa,26,47,,,0.435,0.411,27,62,30,73,0.682,0.818,15,22,18,22,Ryerson,8,7,16,Ottawa,29,12,21,18,,80,,,15,20,38,44,8,1st -- 02:21,4th -- 00:09,15,11,Ryerson,26,17,19,25,,87,2015-16,20160123
http://oua.ca/sports/mbkb/2015-16/boxscores/20160213_prku.xml?view=teamstats,8,9,0.381,0.5,8,21,11,22,12,16,Western,4,13,,,0.45,0.509,27,60,28,55,0.655,0.722,19,29,13,18,York,,,0,York,12,19,31,18,,80,,,19,12,26,30,0,,,14,20,Western,29,16,18,18,,81,2015-16,20160213
http://oua.ca/sports/mbkb/2015-16/boxscores/20151015_mofo.xml?view=teamstats,7,10,0.455,0.45,10,22,9,20,20,18,Windsor,9,33,,,0.508,0.42,31,61,29,69,0.647,0.684,22,34,13,19,Regina,17,1,4,Regina,17,23,18,22,,80,,,22,21,37,40,3,3rd -- 01:47,1st -- 01:16,19,21,Windsor,17,25,30,22,,94,2015-16,20151015
http://oua.ca/sports/mbkb/2016-17/boxscores/20170113_6x80.xml?view=teamstats,16,9,0.409,0.364,9,22,8,22,7,9,Laurier,27,33,,,0.42,0.389,29,69,28,72,0.8,0.64,20,25,16,25,Guelph,19,1,2,Guelph,20,16,15,29,,80,,,20,15,46,31,2,4th -- 09:15,1st -- 07:29,16,16,Laurier,28,17,22,20,,87,2016-17,20170113
http://oua.ca/sports/mbkb/2016-17/boxscores/20170121_0r80.xml?view=teamstats,10,6,0.407,0.417,11,27,10,24,10,17,Toronto,7,30,,,0.338,0.5,24,71,30,60,0.84,0.724,21,25,21,29,Laurier,1,12,2,Toronto,12,23,25,20,,80,,,13,16,37,40,1,3rd -- 09:07,1st -- 04:27,12,15,Laurier,18,21,23,29,,91,2016-17,20170121
http://oua.ca/sports/mbkb/2016-17/boxscores/20160817_6tjm.xml?view=teamstats,3,6,0.471,0.314,8,17,11,35,5,13,Northwestern State University,19,27,0,0,0.508,0.379,31,61,25,66,0.789,0.864,15,19,19,22,Toronto,6,7,13,Toronto,21,17,21,21,,80,0,0,9,14,34,37,13,4th -- 00:14,1st -- 05:35,15,13,Northwestern State University,20,19,23,23,,85,2016-17,20160817
http://oua.ca/sports/mbkb/2017-18/boxscores/20180126_kvl6.xml?view=teamstats,10,15,0.48,0.391,12,25,9,23,14,13,Western,21,39,,,0.508,0.379,33,65,25,66,0.611,0.724,11,18,21,29,Algoma,22,2,3,Algoma,19,16,22,23,,80,,,18,22,35,36,1,3rd -- 03:20,1st -- 09:36,13,14,Western,30,19,19,21,,89,2017-18,20180126
http://oua.ca/sports/mbkb/2017-18/boxscores/20180210_lni6.xml?view=teamstats,2,13,0.265,0.364,9,34,8,22,11,18,Windsor,8,12,,,0.417,0.37,30,72,27,73,0.875,0.783,14,16,18,23,Algoma,13,6,5,Algoma,20,17,17,26,,80,,,4,4,34,45,3,4th -- 09:33,1st -- 06:21,5,6,Windsor,21,18,25,19,,83,2017-18,20180210
http://oua.ca/sports/mbkb/2017-18/boxscores/20180124_5n99.xml?view=teamstats,25,15,0.545,0.333,6,11,7,21,13,20,Guelph,33,28,0,0,0.368,0.478,25,68,33,69,0.706,0.952,24,34,20,21,Brock,,,0,Guelph,16,11,26,27,,80,0,0,13,19,37,46,0,,,16,20,Brock,22,14,29,28,,93,2017-18,20180124
http://oua.ca/sports/mbkb/2017-18/boxscores/20180105_dwc6.xml?view=teamstats,3,8,0.378,0.433,14,37,13,30,15,22,Ryerson,15,17,,,0.343,0.508,23,67,30,59,0.714,0.696,20,28,16,23,Carleton,2,12,4,Ryerson,13,20,25,22,,80,,,22,13,32,28,0,4th -- 07:41,2nd -- 03:47,10,13,Carleton,22,20,23,24,,89,2017-18,20180105
http://oua.ca/sports/mbkb/2017-18/boxscores/20171028_a1m4.xml?view=teamstats,9,16,0.235,0.351,4,17,13,37,4,21,Guelph,25,26,,,0.465,0.415,33,71,34,82,0.526,0.692,10,19,9,13,Windsor,1,15,2,Guelph,22,19,15,24,,80,,,17,21,37,45,4,1st -- 00:59,3rd -- 01:25,18,17,Windsor,26,25,16,23,,90,2017-18,20171028
http://oua.ca/sports/mbkb/2017-18/boxscores/20180117_cmp9.xml?view=teamstats,4,20,0.3,0.485,6,20,16,33,9,11,Guelph,47,34,,,0.462,0.457,30,65,37,81,0.56,0.692,14,25,9,13,Western,4,33,2,Guelph,20,17,17,26,,80,,,15,12,34,49,4,2nd -- 09:03,4th -- 08:47,12,13,Western,22,31,31,15,,99,2017-18,20180117
http://oua.ca/sports/mbkb/2017-18/boxscores/20180127_z9qr.xml?view=teamstats,14,5,0.324,0.421,11,34,8,19,15,13,McMaster,19,45,,,0.39,0.418,32,82,28,67,0.714,0.792,5,7,19,24,Guelph,13,4,13,McMaster,22,12,33,13,,80,,,12,20,43,36,12,3rd -- 02:38,2nd -- 06:20,16,15,Guelph,22,14,23,24,,83,2017-18,20180127
http://oua.ca/sports/mbkb/2017-18/boxscores/20171007_oqqz.xml?view=teamstats,26,13,0.375,0.182,9,24,4,22,12,12,Laurentian,18,15,,,0.392,0.452,31,79,33,73,0.842,0.556,16,19,10,18,Manitoba,,,,Manitoba,24,17,25,14,,80,,,14,15,48,46,,,,18,18,Laurentian,12,28,20,27,,87,2017-18,20171007
http://oua.ca/sports/mbkb/2017-18/boxscores/20171103_8esw.xml?view=teamstats,13,21,0.333,0.4,6,18,6,15,5,18,Waterloo,31,21,,,0.426,0.53,26,61,35,66,0.647,0.8,22,34,20,25,Laurentian,,,0,Waterloo,14,17,20,29,,80,,,8,18,34,40,1,,,14,7,Laurentian,23,27,23,23,,96,2017-18,20171103
http://oua.ca/sports/mbkb/2017-18/boxscores/20180127_kfks.xml?view=teamstats,19,6,0.389,0.304,7,18,7,23,15,9,Laurentian,22,29,,,0.422,0.406,27,64,26,64,0.683,0.808,28,41,21,26,York,,,0,York,12,22,22,24,,80,,,11,12,47,26,1,,,17,9,Laurentian,23,20,22,24,,89,2017-18,20180127
http://oua.ca/sports/mbkb/2017-18/boxscores/20171028_2pdb.xml?view=teamstats,8,15,0.375,0.282,9,24,11,39,12,16,Nipissing,13,27,0,0,0.509,0.369,29,57,31,84,0.8,0.636,20,25,7,11,UQAM,7,10,4,UQAM,29,14,19,18,,80,0,0,8,21,40,34,6,4th -- 00:00,2nd -- 08:25,18,8,Nipissing,23,15,24,25,,87,2017-18,20171028
http://oua.ca/sports/mbkb/2017-18/boxscores/20171201_73d8.xml?view=teamstats,9,20,0.269,0.417,7,26,15,36,6,14,Nipissing,19,22,,,0.418,0.392,28,67,29,74,0.81,0.9,17,21,9,10,Windsor,2,20,11,Nipissing,12,16,27,25,,80,,,10,8,45,32,3,1st -- 08:59,2nd -- 02:49,9,10,Windsor,25,21,14,22,,82,2017-18,20171201
http://oua.ca/sports/mbkb/2017-18/boxscores/20180217_gjec.xml?view=teamstats,16,6,0.3,0.407,6,20,11,27,10,13,Nipissing,32,20,13,2,0.438,0.394,28,64,26,66,0.857,0.879,18,21,29,33,Toronto,2,12,5,Nipissing,14,22,19,25,,80,38,22,2,20,44,37,3,1st -- 09:08,4th -- 00:12,14,5,Toronto,22,18,15,37,,92,2017-18,20180217
http://oua.ca/sports/mbkb/2017-18/boxscores/20180209_b7zv.xml?view=teamstats,12,6,0.5,0.367,13,26,11,30,15,20,Toronto,24,32,0,0,0.438,0.515,32,73,34,66,0.765,0.2,13,17,1,5,Queen's,10,12,4,Queen's,19,24,15,22,,80,0,0,18,4,38,37,5,4th -- 02:02,2nd -- 03:08,5,15,Toronto,18,13,23,36,,90,2017-18,20180209
http://oua.ca/sports/mbkb/2017-18/boxscores/20171008_kr70.xml?view=teamstats,14,10,0.393,0.346,11,28,9,26,12,17,York,20,41,2,0,0.431,0.391,28,65,27,69,0.619,0.815,13,21,22,27,Concordia,1,15,4,York,14,19,26,21,,80,32,36,15,19,40,37,2,1st -- 08:37,3rd -- 09:33,22,16,Concordia,27,18,21,19,,85,2017-18,20171008
http://oua.ca/sports/mbkb/2018-19/boxscores/20181116_1rqx.xml?view=teamstats,17,19,0.286,0.188,8,28,3,16,7,5,Nipissing,16,28,,,0.373,0.462,28,75,30,65,0.762,0.692,16,21,18,26,Guelph,8,8,15,Nipissing,26,18,16,20,,80,,,19,7,29,44,13,1st -- 04:05,3rd -- 04:32,9,16,Guelph,21,22,19,19,,81,2018-19,20181116
http://oua.ca/sports/mbkb/2018-19/boxscores/20190111_2wuv.xml?view=teamstats,8,2,0.409,0.316,9,22,6,19,18,11,McMaster,24,8,,,0.486,0.446,35,72,29,65,0.72,0.571,18,25,16,28,Guelph,18,6,8,Guelph,27,12,18,23,,80,,,24,9,32,35,4,4th -- 06:39,1st -- 00:02,15,18,McMaster,21,26,18,32,,97,2018-19,20190111
http://oua.ca/sports/mbkb/2018-19/boxscores/20190208_gaph.xml?view=teamstats,4,10,0.367,0.333,11,30,8,24,10,13,Windsor,23,3,,,0.421,0.478,32,76,33,69,0.556,0.722,5,9,13,18,Guelph,13,7,8,Windsor,23,19,21,17,,80,,,9,3,31,46,7,3rd -- 07:30,4th -- 00:22,3,8,Guelph,17,18,23,29,,87,2018-19,20190208
http://oua.ca/sports/mbkb/2018-19/boxscores/20190104_bwy8.xml?view=teamstats,8,11,0.5,0.44,12,24,11,25,16,15,Queen's,34,31,0,0,0.557,0.492,34,61,31,63,0.7,0.467,7,10,7,15,Laurentian,14,8,8,Laurentian,20,18,22,20,,80,26,28,9,13,31,32,8,4th -- 03:28,1st -- 00:12,12,10,Queen's,15,20,24,28,,87,2018-19,20190104
http://oua.ca/sports/mbkb/2018-19/boxscores/20190105_y0r8.xml?view=teamstats,7,12,0.333,0.615,6,18,16,26,14,25,York,17,45,0,0,0.439,0.534,29,66,39,73,0.615,0.81,16,26,17,21,Laurentian,0,37,0,York,18,18,26,18,,80,34,34,14,13,27,48,0, -- ,4th -- 02:34,12,12,Laurentian,33,22,30,26,,111,2018-19,20190105
http://oua.ca/sports/mbkb/2018-19/boxscores/20190112_m8a6.xml?view=teamstats,6,8,0.208,0.45,5,24,9,20,13,18,Ottawa,7,24,0,0,0.397,0.492,25,63,32,65,0.926,0.889,25,27,16,18,Laurentian,15,11,4,Ottawa,24,20,19,17,,80,20,32,11,15,31,40,4,3rd -- 08:00,4th -- 03:41,14,12,Laurentian,16,17,26,30,,89,2018-19,20190112
http://oua.ca/sports/mbkb/2018-19/boxscores/20190123_lojt.xml?view=teamstats,12,9,0.219,0.276,7,32,8,29,6,16,McMaster,27,27,,,0.368,0.42,28,76,29,69,0.84,0.824,21,25,14,17,Windsor,11,3,6,Windsor,24,14,26,16,,80,,,13,12,42,36,9,3rd -- 02:51,1st -- 01:59,10,14,McMaster,25,23,18,18,,84,2018-19,20190123
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_4ocd.xml?view=teamstats,15,4,0.467,0.32,14,30,8,25,16,14,Nipissing,31,24,10,6,0.493,0.435,35,71,30,69,0.577,0.706,15,26,12,17,Trinity Western,27,3,5,Trinity Western,16,22,17,25,,80,34,36,23,14,40,33,3,3rd -- 02:00,1st -- 06:21,11,19,Nipissing,18,30,31,20,,99,2018-19,20181019
http://oua.ca/sports/mbkb/2018-19/boxscores/20190209_3afl.xml?view=teamstats,15,2,0.294,0.533,5,17,8,15,11,16,Toronto,14,46,,,0.346,0.484,27,78,30,62,0.808,0.875,21,26,14,16,Nipissing,3,12,7,Toronto,18,14,22,26,,80,,,13,13,40,31,6,1st -- 07:57,3rd -- 09:27,7,12,Nipissing,19,23,17,23,,82,2018-19,20190209
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_6pva.xml?view=teamstats,12,11,0.25,0.333,5,20,4,12,21,22,Brock,10,8,,,0.413,0.517,31,75,31,60,0.7,0.793,14,20,23,29,Laurentian,4,22,3,Brock,12,20,22,27,,81,,,18,19,30,36,2,1st -- 09:21,4th -- 03:39,13,19,Laurentian,18,18,26,27,,89,2014-15,20150117
http://oua.ca/sports/mbkb/2014-15/boxscores/20150204_2edc.xml?view=teamstats,5,15,0.406,0.313,13,32,5,16,16,23,Waterloo,23,7,2,2,0.444,0.452,28,63,33,73,0.667,0.704,12,18,19,27,Brock,7,11,6,Waterloo,17,22,25,17,,81,22,50,18,13,23,46,6,3rd -- 01:52,4th -- 01:52,16,16,Brock,21,21,18,30,,90,2014-15,20150204
http://oua.ca/sports/mbkb/2014-15/boxscores/20141126_9mpp.xml?view=teamstats,20,7,0.364,0.381,8,22,8,21,12,9,Laurier,37,8,,,0.418,0.472,33,79,25,53,0.529,0.697,9,17,23,33,Waterloo,6,10,15,Waterloo,21,17,22,21,,81,,,21,5,39,34,13,4th -- 04:07,3rd -- 07:56,7,14,Laurier,19,15,29,20,,83,2014-15,20141126
http://oua.ca/sports/mbkb/2014-15/boxscores/20150214_gw8a.xml?view=teamstats,6,11,0.375,0.414,9,24,12,29,21,16,Ottawa,14,22,,,0.565,0.493,35,62,33,67,0.6,0.3,12,20,3,10,Queen's,,,0,Queen's,13,14,26,28,,81,,,20,15,36,28,0,,,17,16,Ottawa,28,22,20,21,,91,2014-15,20150214
http://oua.ca/sports/mbkb/2015-16/boxscores/20151121_jker.xml?view=teamstats,17,6,0.35,0.438,7,20,7,16,10,12,Brock,9,32,0,0,0.444,0.526,32,72,30,57,0.833,0.69,10,12,20,29,Queen's,14,7,5,Brock,26,21,13,21,,81,0,0,18,26,38,31,10,2nd -- 02:23,4th -- 08:09,16,14,Queen's,17,22,21,27,,87,2015-16,20151121
http://oua.ca/sports/mbkb/2015-16/boxscores/20160130_ghk9.xml?view=teamstats,8,14,0.269,0.391,7,26,9,23,10,22,Queen's,21,23,,,0.406,0.494,26,64,38,77,0.815,0.933,22,27,14,15,Carleton,,,0,Queen's,16,13,38,14,,81,,,15,18,32,43,1,,,12,10,Carleton,24,20,25,30,,99,2015-16,20160130
http://oua.ca/sports/mbkb/2015-16/boxscores/20160205_jumv.xml?view=teamstats,14,13,0.313,0.4,5,16,6,15,13,10,Guelph,27,21,0,0,0.405,0.507,32,79,36,71,0.632,0.625,12,19,15,24,Queen's,0,24,0,Guelph,17,16,27,21,,81,2,2,16,15,36,46,4, -- ,2nd -- 08:06,9,13,Queen's,36,18,15,24,,93,2015-16,20160205
http://oua.ca/sports/mbkb/2015-16/boxscores/20150925_2242.xml?view=teamstats,10,8,0.45,0.267,9,20,4,15,12,12,Manitoba,7,5,,,0.408,0.439,31,76,29,66,0.625,0.703,10,16,26,37,Lakehead,9,10,8,Manitoba,26,15,18,22,,81,,,6,15,39,36,8,1st -- 03:32,4th -- 00:47,13,9,Lakehead,21,22,18,27,,88,2015-16,20150925
http://oua.ca/sports/mbkb/2015-16/boxscores/20151121_jslp.xml?view=teamstats,13,15,0.393,0.208,11,28,5,24,12,8,Laurier,19,23,,,0.405,0.392,32,79,31,79,0.714,0.609,20,28,14,23,Waterloo,19,3,3,Waterloo,13,20,24,24,,81,,,16,12,40,47,0,4th -- 05:05,1st -- 06:34,8,15,Laurier,19,26,25,25,,95,2015-16,20151121
http://oua.ca/sports/mbkb/2015-16/boxscores/20160116_3czj.xml?view=teamstats,27,8,0.333,0.179,8,24,5,28,11,8,McMaster,26,28,,,0.519,0.358,42,81,29,81,0.542,0.72,13,24,18,25,Laurier,33,2,2,Laurier,19,14,31,17,,81,,,12,11,62,37,3,4th -- 04:25,1st -- 03:45,16,16,McMaster,26,28,26,25,,105,2015-16,20160116
http://oua.ca/sports/mbkb/2015-16/boxscores/20151024_p09n.xml?view=teamstats,11,10,0.615,0.4,8,13,6,15,23,17,StFX,29,19,0,0,0.521,0.457,37,71,32,70,0.8,0.647,12,15,11,17,Nipissing,23,0,0,Nipissing,13,22,23,23,,81,2,4,26,16,35,32,0,1st -- 03:00, -- ,16,19,StFX,27,21,22,24,,94,2015-16,20151024
http://oua.ca/sports/mbkb/2015-16/boxscores/20151128_qgif.xml?view=teamstats,9,11,0.333,0.308,6,18,8,26,5,9,Queen's,23,11,,,0.5,0.437,29,58,31,71,0.733,0.688,22,30,11,16,Waterloo,9,6,5,Waterloo,19,15,24,23,,81,,,7,9,32,37,4,3rd -- 06:09,1st -- 03:16,10,8,Queen's,20,21,20,25,,86,2015-16,20151128
http://oua.ca/sports/mbkb/2015-16/boxscores/20160116_ma38.xml?view=teamstats,16,11,0.261,0.538,6,23,14,26,12,21,Queen's,11,36,,,0.4,0.423,28,70,33,78,0.905,0.739,19,21,17,23,Ryerson,5,18,5,Queen's,25,14,20,22,,81,,,9,17,48,41,7,1st -- 08:04,4th -- 00:28,15,8,Ryerson,24,19,25,29,,97,2015-16,20160116
http://oua.ca/sports/mbkb/2015-16/boxscores/20151107_q9po.xml?view=teamstats,13,14,0.286,0.467,6,21,14,30,8,12,Windsor,25,13,,,0.544,0.475,37,68,28,59,0.647,0.524,11,17,11,21,Waterloo,14,1,2,Waterloo,15,19,19,28,,81,,,24,17,31,30,0,4th -- 06:29,1st -- 09:12,16,21,Windsor,22,18,23,28,,91,2015-16,20151107
http://oua.ca/sports/mbkb/2015-16/boxscores/20151101_9cj2.xml?view=teamstats,14,6,0.391,0.321,9,23,9,28,13,21,York,23,26,,,0.42,0.413,29,69,33,80,0.667,0.64,14,21,16,25,UNB,10,11,7,York,24,20,18,19,,81,,,6,29,45,42,5,2nd -- 05:52,3rd -- 04:21,22,12,UNB,26,19,26,20,,91,2015-16,20151101
http://oua.ca/sports/mbkb/2016-17/boxscores/20161105_9i8g.xml?view=teamstats,9,9,0.4,0.37,6,15,10,27,13,11,Guelph,21,38,,,0.448,0.492,30,67,30,61,0.548,0.55,17,31,11,20,Western,11,18,8,Western,19,23,14,25,,81,,,16,18,34,30,8,4th -- 05:47,2nd -- 04:30,18,16,Guelph,13,19,29,22,,83,2016-17,20161105
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_v3gg.xml?view=teamstats,11,15,0.333,0.375,6,18,9,24,15,13,Western,18,24,,,0.433,0.438,29,67,28,64,0.85,0.773,17,20,17,22,Waterloo,10,10,4,Western,15,24,26,16,,81,,,34,12,26,39,7,3rd -- 04:48,1st -- 04:12,14,25,Waterloo,22,15,20,25,,82,2016-17,20161126
http://oua.ca/sports/mbkb/2017-18/boxscores/20171006_czjh.xml?view=teamstats,17,7,0.292,0.28,7,24,7,25,11,19,Algoma,18,7,,,0.378,0.434,31,82,33,76,0.8,0.579,12,15,11,19,Manitoba,,,,Algoma,13,23,23,22,,81,,,9,11,44,54,,,,9,13,Manitoba,17,26,18,23,,84,2017-18,20171006
http://oua.ca/sports/mbkb/2017-18/boxscores/20171013_wx39.xml?view=teamstats,14,8,0.25,0.5,5,20,7,14,11,12,UNB,48,27,,,0.364,0.483,28,77,29,60,0.818,0.667,27,33,16,24,Guelph,7,12,3,Guelph,26,16,25,14,,81,,,29,17,37,34,2,4th -- 00:03,1st -- 02:53,12,22,UNB,19,16,24,29,,88,2017-18,20171013
http://oua.ca/sports/mbkb/2017-18/boxscores/20171006_woi2.xml?view=teamstats,10,12,0.48,0.343,12,25,12,35,19,15,Laurentian,13,13,,,0.5,0.432,30,60,32,74,0.789,0.833,15,19,5,6,Winnipeg,,,,Winnipeg,20,19,19,23,,81,,,17,23,40,34,,,,18,15,Laurentian,26,22,14,25,,87,2017-18,20171006
http://oua.ca/sports/mbkb/2017-18/boxscores/20180119_pbn8.xml?view=teamstats,12,18,0.441,0.333,15,34,7,21,14,8,Queen's,8,24,0,4,0.414,0.5,29,70,33,66,0.667,0.636,8,12,21,33,Ryerson,9,16,11,Queen's,14,28,21,18,,81,24,44,10,23,42,42,6,3rd -- 06:54,1st -- 01:23,17,11,Ryerson,30,10,25,29,,94,2017-18,20180119
http://oua.ca/sports/mbkb/2017-18/boxscores/20171013_y1ov.xml?view=teamstats,12,14,0.25,0.481,6,24,13,27,7,25,Saint Mary's,22,50,,,0.46,0.515,29,63,34,66,0.654,0.8,17,26,16,20,Toronto,6,16,7,Saint Mary's,22,23,17,19,,81,,,11,13,30,40,10,1st -- 07:14,4th -- 03:27,7,15,Toronto,24,23,30,20,,97,2017-18,20171013
http://oua.ca/sports/mbkb/2017-18/boxscores/20180216_nuqq.xml?view=teamstats,16,11,0.357,0.349,10,28,15,43,13,17,Waterloo,10,26,,,0.403,0.37,29,72,30,81,0.591,0.842,13,22,16,19,Windsor,6,11,14,Waterloo,14,24,23,20,,81,,,6,22,51,36,4,3rd -- 06:36,2nd -- 09:12,13,4,Windsor,22,15,23,31,,91,2017-18,20180216
http://oua.ca/sports/mbkb/2018-19/boxscores/20181102_28ll.xml?view=teamstats,14,6,0.405,0.421,15,37,8,19,16,13,Algoma,22,17,2,6,0.397,0.534,31,78,31,58,0.364,0.75,4,11,15,20,Toronto,9,11,11,Algoma,17,20,28,16,,81,28,32,17,18,38,43,7,4th -- 05:11,2nd -- 06:32,14,21,Toronto,18,21,22,24,,85,2018-19,20181102
http://oua.ca/sports/mbkb/2018-19/boxscores/20181202_72qr.xml?view=teamstats,7,14,0.353,0.35,12,34,7,20,13,11,Ottawa,8,36,,,0.508,0.395,31,61,32,81,0.929,0.667,13,14,10,15,Algoma,13,10,9,Algoma,20,27,17,17,,81,,,8,21,36,36,4,1st -- 01:04,3rd -- 05:52,17,3,Ottawa,27,21,12,27,,87,2018-19,20181202
http://oua.ca/sports/mbkb/2018-19/boxscores/20190109_knw4.xml?view=teamstats,10,12,0.435,0.448,10,23,13,29,21,15,Brock,13,29,,,0.521,0.443,37,71,27,61,0.8,0.7,8,10,14,20,Laurier,14,10,5,Laurier,25,16,23,17,,81,,,18,16,32,32,3,4th -- 02:15,1st -- 07:29,11,17,Brock,22,24,17,29,,92,2018-19,20190109
http://oua.ca/sports/mbkb/2018-19/boxscores/20190112_hv85.xml?view=teamstats,18,3,0.417,0.5,10,24,13,26,22,15,Brock,22,21,,,0.422,0.41,38,90,25,61,0.571,0.643,8,14,18,28,Waterloo,15,8,1,Waterloo,17,17,21,26,,81,,,20,5,48,38,3,2nd -- 02:42,1st -- 07:18,8,15,Brock,19,24,20,31,,94,2018-19,20190112
http://oua.ca/sports/mbkb/2018-19/boxscores/20190210_9hl3.xml?view=teamstats,7,8,0.321,0.313,9,28,5,16,11,19,Waterloo,16,22,,,0.391,0.465,25,64,33,71,0.917,0.857,22,24,24,28,Brock,13,17,2,Waterloo,18,28,9,26,,81,,,19,22,44,37,0,2nd -- 00:02,4th -- 00:16,25,13,Brock,22,14,28,31,,95,2018-19,20190210
http://oua.ca/sports/mbkb/2018-19/boxscores/20181130_uvg1.xml?view=teamstats,6,10,0.227,0.438,5,22,14,32,8,16,Ottawa,16,15,,,0.491,0.42,28,57,29,69,0.759,0.643,22,29,9,14,Guelph,10,9,6,Guelph,21,15,22,23,,81,,,13,10,22,35,6,3rd -- 07:08,1st -- 02:28,11,17,Ottawa,20,21,21,21,,83,2018-19,20181130
http://oua.ca/sports/mbkb/2018-19/boxscores/20181103_52pu.xml?view=teamstats,6,18,0.346,0.267,9,26,8,30,12,17,Lakehead,37,25,,,0.484,0.493,30,62,33,67,0.706,0.771,12,17,27,35,Laurentian,2,25,1,Lakehead,13,23,25,20,,81,,,4,10,32,39,0,1st -- 09:35,4th -- 01:16,12,5,Laurentian,28,24,23,26,,101,2018-19,20181103
http://oua.ca/sports/mbkb/2018-19/boxscores/20181124_0mfc.xml?view=teamstats,16,8,0.24,0.429,6,25,12,28,14,15,Laurentian,25,24,,,0.378,0.5,28,74,31,62,0.613,0.688,19,31,22,32,Waterloo,2,21,2,Laurentian,17,16,21,27,,81,,,18,8,32,41,2,1st -- 05:24,3rd -- 06:33,8,15,Waterloo,29,23,16,28,,96,2018-19,20181124
http://oua.ca/sports/mbkb/2018-19/boxscores/20181130_zko3.xml?view=teamstats,17,6,0.417,0.345,10,24,10,29,20,17,York,30,31,8,2,0.486,0.364,35,72,24,66,0.579,0.821,11,19,23,28,McMaster,20,0,0,McMaster,19,17,25,20,,81,38,26,17,19,46,41,0,2nd -- 00:03, -- ,15,14,York,27,29,11,24,,91,2018-19,20181130
http://oua.ca/sports/mbkb/2018-19/boxscores/20190118_k8rw.xml?view=teamstats,7,7,0.32,0.357,8,25,10,28,12,18,Waterloo,30,33,,,0.492,0.507,30,61,36,71,0.65,0.813,13,20,13,16,Western,,,0,Waterloo,20,12,23,26,,81,,,4,24,36,27,0,,,19,9,Western,26,23,26,20,,95,2018-19,20190118
http://oua.ca/sports/mbkb/2014-15/boxscores/20150207_ostj.xml?view=teamstats,26,5,0.588,0.458,10,17,11,24,12,14,Algoma,20,21,,,0.475,0.438,29,61,32,73,0.567,0.467,17,30,7,15,Laurier,14,7,1,Laurier,25,16,12,29,,82,,,5,19,52,39,4,4th -- 08:32,1st -- 05:42,19,13,Algoma,22,21,18,24,,85,2014-15,20150207
http://oua.ca/sports/mbkb/2014-15/boxscores/20150131_m8im.xml?view=teamstats,10,10,0.538,0.333,7,13,6,18,7,14,Laurier,24,21,,,0.5,0.544,34,68,31,57,0.778,0.545,7,9,18,33,Lakehead,2,11,2,Laurier,20,12,19,31,,82,,,17,15,28,29,0,1st -- 02:48,3rd -- 04:56,12,14,Lakehead,22,20,13,31,,86,2014-15,20150131
